SourceFileName,FromDate,ToDate,PreparedDate,TotalConfirmedCasesAbs,TotalConfirmedCasesPcnt,SexMaleFemaleRatio,SexMaleAbs,SexMalePcnt,SexFemaleAbs,SexFemalePcnt,SexUnknownAbs,SexUnknownPcnt,AgeMedian,AgeMean,Age0To4Abs,Age0To4Pcnt,Age5To12Abs,Age5To12Pcnt,Age13To18Abs,Age13To18Pcnt,Age19To24Abs,Age19To24Pcnt,Age25To34Abs,Age25To34Pcnt,Age35To44Abs,Age35To44Pcnt,Age45To54Abs,Age45To54Pcnt,Age55To64Abs,Age55To64Pcnt,Age65To74Abs,Age65To74Pcnt,Age75To84Abs,Age75To84Pcnt,Age85PlusAbs,Age85PlusPcnt,AgeUnknownAbs,AgeUnknownPcnt,CHO1Abs,CHO1Rate,CHO2Abs,CHO2Rate,CHO3Abs,CHO3Rate,CHO4Abs,CHO4Rate,CHO5Abs,CHO5Rate,CHO6Abs,CHO6Rate,CHO7Abs,CHO7Rate,CHO8Abs,CHO8Rate,CHO9Abs,CHO9Rate,CarlowAbs,CarlowRate,CavanAbs,CavanRate,ClareAbs,ClareRate,CorkAbs,CorkRate,DonegalAbs,DonegalRate,DublinAbs,DublinRate,GalwayAbs,GalwayRate,KerryAbs,KerryRate,KildareAbs,KildareRate,KilkennyAbs,KilkennyRate,LaoisAbs,LaoisRate,LeitrimAbs,LeitrimRate,LimerickAbs,LimerickRate,LongfordAbs,LongfordRate,LouthAbs,LouthRate,MayoAbs,MayoRate,MeathAbs,MeathRate,MonaghanAbs,MonaghanRate,OffalyAbs,OffalyRate,RoscommonAbs,RoscommonRate,SligoAbs,SligoRate,TipperaryAbs,TipperaryRate,WaterfordAbs,WaterfordRate,WestmeathAbs,WestmeathRate,WexfordAbs,WexfordRate,WicklowAbs,WicklowRate,DublinNorthAbs,DublinNorthRate,DublinNorthCentralAbs,DublinNorthCentralRate,DublinNorthWestAbs,DublinNorthWestRate,DublinSouthAbs,DublinSouthRate,DublinSouthCityAbs,DublinSouthCityRate,DublinSouthEastAbs,DublinSouthEastRate,DublinSouthWestAbs,DublinSouthWestRate,DublinWestAbs,DublinWestRate,Cases0To4,CasesHospitalised0To4,CasesHospitalisedPcnt0To4,CasesAdmittedToIcu0To4,Cases13To18,CasesHospitalised13To18,CasesHospitalisedPcnt13To18,CasesAdmittedToIcu13To18,Cases13To24,CasesHospitalised13To24,CasesHospitalisedPcnt13To24,CasesAdmittedToIcu13To24,Cases15To24,CasesHospitalised15To24,CasesHospitalisedPcnt15To24,CasesAdmittedToIcu15To24,Cases19To24,CasesHospitalised19To24,CasesHospitalisedPcnt19To24,CasesAdmittedToIcu19To24,Cases25To34,CasesHospitalised25To34,CasesHospitalisedPcnt25To34,CasesAdmittedToIcu25To34,Cases35To44,CasesHospitalised35To44,CasesHospitalisedPcnt35To44,CasesAdmittedToIcu35To44,Cases45To54,CasesHospitalised45To54,CasesHospitalisedPcnt45To54,CasesAdmittedToIcu45To54,Cases55To64,CasesHospitalised55To64,CasesHospitalisedPcnt55To64,CasesAdmittedToIcu55To64,Cases5To12,CasesHospitalised5To12,CasesHospitalisedPcnt5To12,CasesAdmittedToIcu5To12,Cases5To14,CasesHospitalised5To14,CasesHospitalisedPcnt5To14,CasesAdmittedToIcu5To14,Cases65To74,CasesHospitalised65To74,CasesHospitalisedPcnt65To74,CasesAdmittedToIcu65To74,Cases65To84,CasesHospitalised65To84,CasesHospitalisedPcnt65To84,CasesAdmittedToIcu65To84,Cases75To84,CasesHospitalised75To84,CasesHospitalisedPcnt75To84,CasesAdmittedToIcu75To84,Cases85Plus,CasesHospitalised85Plus,CasesHospitalisedPcnt85Plus,CasesAdmittedToIcu85Plus,CasesUnknown,CasesHospitalisedUnknown,CasesHospitalisedPcntUnknown,CasesAdmittedToIcuUnknown,ImportedCasesAbs,ImportedCasesPcnt,TravelRelatedCasesAbs,TravelRelatedCasesPcnt
COVID-19_14_day_epidemiology_report_20210216_WEB.pdf,02/02/2021,15/02/2021,16/02/2021,12825,100,0.96,6260,48.81,6545,51.03,20,0.16,36,38,579,4.51,905,7.06,995,7.76,1633,12.73,2074,16.17,2008,15.66,1786,13.93,1241,9.68,650,5.07,558,4.35,394,3.07,2,0.02,967,247.1,1312,289.6,752,195.3,961,139.2,1255,245.9,1049,273.8,1949,275.4,1857,299.9,2722,438.0,193,339.0,217,284.9,172,144.8,820,151.0,302,189.7,4876,361.9,885,342.9,141,95.5,620,278.6,119,119.9,241,284.5,52,162.3,492,252.4,93,227.5,420,325.9,347,265.9,578,296.3,283,461.0,294,377.1,80,123.9,114,174.0,235,147.3,374,321.9,229,258.0,423,282.5,225,158.0,657,253.5,1015,656.6,1050,505.6,210,154.3,276,184.1,618,499.6,451,280.3,598,385.0,579,19,2.06,0,995,17,1.85,0,,,,,,,,,1633,40,4.34,0,2074,69,7.49,0,2008,76,8.25,0,1786,97,10.53,10,1241,122,13.25,9,905,18,1.95,0,,,,,650,125,13.57,13,,,,,558,213,23.13,0,394,124,13.46,0,2,1,0.11,0,3,0.02,68,0.53
COVID-19_14_day_epidemiology_WEB report_20210217.pdf,03/02/2021,16/02/2021,17/02/2021,12460,100,0.97,6117,49.09,6326,50.77,17,0.14,35,38,571,4.58,885,7.1,990,7.95,1635,13.12,2009,16.12,1951,15.66,1724,13.84,1192,9.57,616,4.94,533,4.28,352,2.83,2,0.02,924,236.1,1263,278.7,786,204.2,924,133.8,1171,229.5,997,260.2,1913,270.3,1855,299.5,2627,422.8,186,326.7,215,282.2,169,142.2,801,147.5,287,180.3,4728,350.9,847,328.2,123,83.3,605,271.9,112,112.9,259,305.8,49,152.9,522,267.8,105,256.9,393,304.9,337,258.2,583,298.9,276,449.6,293,375.8,79,122.4,98,149.5,243,152.3,340,292.7,220,247.8,386,257.8,204,143.2,640,247.0,994,643.0,993,478.2,190,139.6,267,178.1,606,489.9,446,277.2,592,381.1,571,19,2.08,0,990,18,1.97,0,,,,,,,,,1635,40,4.37,0,2009,67,7.32,0,1951,78,8.52,0,1724,96,10.49,10,1192,124,13.55,7,885,19,2.08,0,,,,,616,123,13.44,9,,,,,533,208,22.73,7,352,122,13.33,0,2,1,0.11,0,4,0.03,65,0.52
COVID-19_14_day_epidemiology_WEB report_20210218.pdf,04/02/2021,17/02/2021,18/02/2021,12042,100,0.98,5965,49.53,6057,50.3,20,0.17,35,37,575,4.77,886,7.36,953,7.91,1598,13.27,1961,16.28,1895,15.74,1643,13.64,1119,9.29,577,4.79,512,4.25,322,2.67,1,0.01,924,236.1,1263,278.7,786,204.2,924,133.8,1171,229.5,997,260.2,1913,270.3,1855,299.5,2627,422.8,152,267.0,199,261.2,172,144.8,709,130.6,281,176.5,4736,351.5,796,308.5,105,71.1,566,254.4,99,99.8,257,303.4,50,156.0,495,254.0,112,274.0,369,286.3,338,259.0,547,280.4,258,420.3,288,369.4,83,128.6,89,135.8,240,150.4,319,274.6,220,247.8,379,253.1,183,128.5,636,245.4,1014,656.0,972,468.1,195,143.3,270,180.1,609,492.3,425,264.1,615,395.9,575,18,2.07,0,953,18,2.07,0,,,,,,,,,1598,38,4.36,0,1961,63,7.23,0,1895,79,9.07,5,1643,91,10.45,12,1119,113,12.97,7,886,19,2.18,0,,,,,577,120,13.78,11,,,,,512,198,22.73,8,322,114,13.09,0,1,0,0,0,4,0.03,66,0.55
COVID-19_14_day_epidemiology_report_20210219_WEB.pdf,05/02/2021,18/02/2021,19/02/2021,11759,100,0.99,5830,49.58,5906,50.23,23,0.2,34,37,584,4.97,880,7.48,938,7.98,1626,13.83,1917,16.3,1866,15.87,1557,13.24,1057,8.99,564,4.8,472,4.01,297,2.53,1,0.01,846,216.2,1245,274.8,726,188.6,720,104.3,1013,198.5,963,251.3,1907,269.5,1759,284.0,2580,415.2,136,238.9,201,263.9,162,136.3,618,113.8,262,164.6,4697,348.6,848,328.6,102,69.1,576,258.9,92,92.7,254,299.9,52,162.3,480,246.3,111,271.6,347,269.2,320,245.2,537,275.3,247,402.4,291,373.3,77,119.3,85,129.7,241,151.0,323,278.0,217,244.5,306,204.4,177,124.3,621,239.6,1010,653.4,949,457.0,185,136.0,261,174.1,605,489.1,436,271.0,630,405.6,584,17,2.06,0,938,18,2.18,0,,,,,,,,,1626,40,4.84,0,1917,65,7.86,0,1866,73,8.83,5,1557,87,10.52,15,1057,100,12.09,7,880,19,2.30,0,,,,,564,119,14.39,11,,,,,472,191,23.10,6,297,98,11.85,0,1,0,0,0,9,0.08,72,0.61
COVID-19_14_day_epidemiology_report_website_20210220.pdf,06/02/2021,19/02/2021,20/02/2021,11914,100,0.99,5908,49.59,5985,50.24,21,0.18,34,36,617,5.18,915,7.68,950,7.97,1707,14.33,1936,16.25,1846,15.49,1535,12.88,1075,9.02,566,4.75,470,3.94,296,2.48,1,0.01,,,,,,,,,,,,,,,,,,,133,233.61202838473968945408558000,207,271.73913043478260869565217000,167,140.55227787269498472440812000,581,107.02417530596756485922913000,247,155.15855068093874064023318000,4777,355.06116387518377406901432000,860,333.25841477497306806996877000,82,55.515310716486016234843300000,600,269.65807356272246791068925000,95,95.73524669461464043856820000,260,306.97663435540810182178826000,50,156.03545125452502808638123000,494,253.46461500572091185691050000,117,286.25253835050033029139040000,378,293.28698674777319139691506000,336,257.45745438941972461247289000,540,276.86060581202190275014868000,237,386.08151695826409930603069000,319,409.17894844858326599197034000,77,119.29846306395637084779375000,82,125.12397955291065842679484000,279,174.86352497289301987427375000,318,273.72262773722627737226277000,220,247.83147459727385377942999000,275,183.67374200184341646518214000,183,128.48867825171142706687730000,633,244.3,1074,694.8,954,459.4,206,151.4,250,166.7,609,492.3,430,267.3,620,399.1,617,17,2.08,0,950,19,2.32,0,,,,,,,,,1707,39,4.77,0,1936,66,8.07,0,1846,73,8.92,5,1535,88,10.76,14,1075,99,12.10,6,915,18,2.20,0,,,,,566,119,14.55,10,,,,,470,185,22.62,6,296,95,11.61,0,1,0,0,0,10,0.08,72,0.60
COVID-19 14 day epidemiology report 20210221 website.pdf,07/02/2021,20/02/2021,21/02/2021,11570,100,0.99,5754,49.73,5793,50.07,23,0.2,33,36,631,5.45,904,7.81,885,7.65,1700,14.69,1875,16.21,1795,15.51,1456,12.58,1043,9.01,548,4.74,450,3.89,282,2.44,1,0.01,761,194.5,1252,276.3,783,203.4,605,87.6,1008,197.5,961,250.8,1818,256.9,1766,285.2,2616,421.0,142,249.4,203,266.5,175,147.3,530,97.6,240,150.8,4627,343.4,854,330.9,75,50.8,601,270.1,107,107.8,252,297.5,49,152.9,503,258.1,108,264.2,369,286.3,330,252.9,487,249.7,202,329.1,336,431.0,68,105.4,68,103.8,301,188.7,308,265.1,212,238.8,256,171.0,167,117.3,615,237.3,1070,692.2,931,448.3,205,150.7,242,161.4,594,480.2,393,244.3,577,371.4,631,18,2.24,0,885,20,2.49,0,,,,,,,,,1700,40,4.98,0,1875,66,8.22,0,1795,71,8.84,0,1456,88,10.96,11,1043,100,12.45,4,904,18,2.24,0,,,,,548,116,14.45,8,,,,,450,176,21.92,7,282,90,11.21,0,1,0,0.00,0,11,0.1,72,0.62
COVID-19_14_day_epidemiology_report_20210222_WEB.pdf,08/02/2021,21/02/2021,22/02/2021,11429,100,0.99,5681,49.71,5720,50.05,28,0.24,33,36,618,5.41,898,7.86,868,7.59,1696,14.84,1856,16.24,1777,15.55,1443,12.63,1053,9.21,537,4.7,423,3.7,259,2.27,1,0.01,769,196.5,1254,276.8,799,207.5,587,85.0,979,191.8,923,240.9,1791,253.1,1744,281.6,2581,415.3,123,216.0,184,241.5,176,148.1,513,94.5,262,164.6,4520,335.5,848,328.6,74,50.1,603,271.0,103,103.8,249,294.0,52,162.3,519,266.3,105,256.9,369,286.3,337,258.2,470,241.0,200,325.8,341,437.4,69,106.9,72,109.9,287,179.9,315,271.1,208,234.3,256,171.0,174,122.2,599,231.1,1063,687.7,919,442.5,187,137.4,233,155.4,568,459.2,390,242.4,559,359.8,618,19,2.41,0,868,19,2.41,0,,,,,,,,,1696,43,5.44,0,1856,66,8.35,0,1777,75,9.49,0,1443,90,11.39,9,1053,97,12.28,0,898,17,2.15,0,,,,,537,116,14.68,7,,,,,423,167,21.14,7,259,81,10.25,0,1,0,0,0,11,0.1,73,0.64
COVID-19_14_day_epidemiology_report_20210223_WEB.pdf,09/02/2021,22/02/2021,23/02/2021,11448,100,0.99,5671,49.54,5754,50.26,23,0.2,33,36,630,5.5,927,8.1,856,7.48,1728,15.09,1860,16.25,1765,15.42,1414,12.35,1057,9.23,529,4.62,420,3.67,261,2.28,1,0.01,774,197.8,1265,279.2,794,206.2,563,81.5,939,184.0,909,237.2,1813,256.2,1780,287.4,2610,420.0,119,209.0,178,233.7,177,149.0,497,91.6,257,161.4,4573,339.4,853,330.5,66,44.7,599,269.2,97,97.8,250,295.2,56,174.8,512,262.7,104,254.4,382,296.4,333,255.2,473,242.5,210,342.1,344,441.2,79,122.4,74,112.9,288,180.5,306,263.4,225,253.5,235,157.0,161,113.0,605,233.5,1106,715.5,899,432.9,187,137.4,236,157.4,566,457.5,399,248.0,574,369.5,630,20,2.60,0,856,16,2.08,0,,,,,,,,,1728,42,5.45,0,1860,69,8.96,0,1765,70,9.09,0,1414,90,11.69,9,1057,95,12.34,0,927,15,1.95,0,,,,,529,114,14.81,9,,,,,420,158,20.52,7,261,81,10.52,0,1,0,0,0,11,0.1,76,0.66
COVID-19_14_day_epidemiology_WEB report_20210224_v1.0.pdf,10/02/2021,23/02/2021,24/02/2021,11017,100,0.99,5481,49.75,5516,50.07,20,0.18,33,36,601,5.46,892,8.1,799,7.25,1726,15.67,1773,16.09,1710,15.52,1360,12.34,992,9,500,4.54,403,3.66,260,2.36,1,0.01,741,189.4,1268,279.8,830,215.6,522,75.6,926,181.5,857,223.7,1739,245.7,1739,280.8,2395,385.4,121,212.5,186,244.2,189,159.1,454,83.6,256,160.8,4231,314.0,845,327.4,68,46.0,609,273.7,98,98.8,248,292.8,56,174.8,531,272.4,117,286.3,350,271.6,346,265.1,466,238.9,176,286.7,324,415.6,77,119.3,68,103.8,300,188.0,305,262.5,232,261.3,213,142.3,151,106.0,556,214.5,1036,670.2,803,386.7,171,125.7,217,144.7,540,436.5,383,238.0,525,338.0,601,17,2.32,0,799,17,2.32,0,,,,,,,,,1726,40,5.45,0,1773,67,9.13,0,1710,69,9.40,0,1360,88,11.99,8,992,88,11.99,0,892,14,1.91,0,,,,,500,111,15.12,7,,,,,403,141,19.21,5,260,82,11.17,0,1,0,0,0,9,0.08,72,0.65
COVID-19_14_day_epidemiology_WEB report_20210225_v1.0.pdf,11/02/2021,24/02/2021,25/02/2021,10767,100,1.01,5391,50.07,5358,49.76,18,0.17,33,36,590,5.48,864,8.02,770,7.15,1730,16.07,1725,16.02,1662,15.44,1325,12.31,963,8.94,497,4.62,381,3.54,259,2.41,1,0.01,710,181.5,1202,265.3,847,220.0,493,71.4,895,175.4,836,218.2,1648,232.9,1713,276.6,2422,389.8,120,210.8,160,210.0,191,160.8,439,80.9,262,164.6,4173,309.7,814,315.4,54,36.6,582,261.6,97,97.8,236,278.6,62,193.5,536,275.0,118,288.7,341,264.6,320,245.2,459,235.3,163,265.5,314,402.8,68,105.4,64,97.7,311,194.9,288,247.9,244,274.9,200,133.6,151,106.0,590,227.7,1021,660.5,811,390.5,164,120.5,206,137.4,526,425.2,355,220.6,500,321.9,590,16,2.21,0,770,19,2.63,0,,,,,,,,,1730,45,6.22,0,1725,67,9.27,0,1662,69,9.54,0,1325,87,12.03,8,963,86,11.89,0,864,13,1.80,0,,,,,497,107,14.80,6,,,,,381,133,18.40,0,259,80,11.07,0,1,1,0.14,0,13,0.12,71,0.66
COVID-19_14_day_epidemiology_WEB report_20210226_v1.0.pdf,12/02/2021,25/02/2021,26/02/2021,10619,100,1.01,5329,50.18,5271,49.64,19,0.18,33,36,589,5.55,854,8.04,758,7.14,1731,16.3,1677,15.79,1641,15.45,1346,12.68,911,8.58,482,4.54,375,3.53,254,2.39,1,0.01,737,188.4,1244,274.5,840,218.2,424,61.4,865,169.5,818,213.5,1598,225.8,1735,280.2,2358,379.5,115,202.0,147,193.0,186,156.5,372,68.5,298,187.2,4038,299.7,847,328.2,52,35.2,582,261.6,91,91.7,235,277.5,58,181.0,528,270.9,114,278.9,369,286.3,330,252.9,469,240.5,169,275.3,308,395.1,67,103.8,66,100.7,308,193.0,283,243.6,239,269.2,194,129.6,154,108.1,562,216.9,1019,659.2,777,374.2,168,123.5,202,134.7,504,407.4,333,207.0,473,304.5,589,16,2.23,0,758,15,2.09,0,,,,,,,,,1731,55,7.67,0,1677,65,9.07,0,1641,63,8.79,0,,,,,911,79,11.02,7,854,13,1.81,0,,,,,482,112,15.62,11,,,,,375,131,18.27,0,254,75,10.46,0,1,1,0.14,0,14,0.13,79,0.74
COVID-19_14_day_epidemiology_WEB report_20210227.pdf,13/02/2021,26/02/2021,27/02/2021,10277,100,1.01,5161,50.22,5100,49.63,16,0.16,33,35,609,5.93,835,8.12,722,7.03,1630,15.86,1633,15.89,1591,15.48,1301,12.66,883,8.59,456,4.44,364,3.54,252,2.45,1,0.01,720,184.0,1121,247.4,833,216.4,442,64.0,802,157.2,784,204.6,1535,216.9,1740,281.0,2300,370.1,111,195.0,144,189.0,178,149.8,374,68.9,304,191.0,3919,290.9,744,288.3,68,46.0,562,252.6,89,89.7,224,264.5,48,149.8,537,275.5,125,305.8,360,279.3,305,233.7,486,249.2,162,263.9,317,406.6,72,111.6,63,96.1,297,186.1,257,221.2,226,254.6,167,111.5,138,96.9,549,211.8,1011,654.0,740,356.3,165,121.3,190,126.7,488,394.5,325,202.0,451,290.3,609,16,2.36,0,722,18,2.65,0,,,,,,,,,1630,56,8.26,0,1633,59,8.70,0,1591,62,9.14,0,1301,88,12.98,10,883,77,11.36,7,835,10,1.47,0,,,,,456,106,15.63,9,,,,,364,115,16.96,0,252,70,10.32,0,1,1,0.15,0,18,0.18,77,0.75
COVID-19 14 day epidemiology report_20210228_website.pdf,14/02/2021,27/02/2021,28/02/2021,10103,100,1,5047,49.96,5039,49.88,17,0.17,33,36,589,5.83,814,8.06,710,7.03,1594,15.78,1614,15.98,1585,15.69,1277,12.64,876,8.67,439,4.35,360,3.56,244,2.42,1,0.01,687,175.6,1082,238.8,854,221.8,438,63.4,770,150.9,779,203.3,1530,216.2,1685,272.1,2278,366.6,110,193.2,134,175.9,182,153.2,362,66.7,300,188.5,3893,288.9,719,278.6,76,51.5,553,248.5,81,81.6,220,259.7,49,152.9,551,282.7,151,369.4,337,261.5,296,226.8,443,227.1,147,239.5,308,395.1,67,103.8,58,88.5,298,186.8,248,213.5,224,252.3,155,103.5,141,99.0,546,210.7,1016,657.3,716,344.8,167,122.7,189,126.1,478,386.4,320,198.9,461,296.8,589,17,2.52,0,710,17,2.52,0,,,,,,,,,1594,60,8.89,0,1614,63,9.33,0,1585,62,9.19,0,1277,90,13.33,10,876,73,10.81,6,814,11,1.63,0,,,,,439,98,14.52,9,,,,,360,113,16.74,0,244,70,10.37,0,1,1,0.15,0,14,0.14,76,0.75
COVID-19_14_day_epidemiology_report_20210301_WEB.pdf,15/02/2021,28/02/2021,01/03/2021,9964,100,1,4966,49.84,4982,50,16,0.16,33,35,592,5.94,818,8.21,705,7.08,1554,15.6,1605,16.11,1543,15.49,1261,12.66,865,8.68,433,4.35,353,3.54,234,2.35,1,0.01,666,170.2,1043,230.2,846,219.7,446,64.6,767,150.3,769,200.7,1457,205.9,1732,279.7,2238,360.2,116,203.8,119,156.2,174,146.4,365,67.2,304,191.0,3797,281.8,666,258.1,81,54.8,528,237.3,85,85.7,224,264.5,45,140.4,543,278.6,154,376.8,348,270.0,303,232.2,438,224.6,144,234.6,341,437.4,74,114.7,54,82.4,318,199.3,242,208.3,226,254.6,136,90.8,139,97.6,533,205.7,1012,654.7,693,333.7,179,131.5,184,122.7,458,370.2,305,189.6,433,278.7,592,18,2.67,0,705,21,3.12,0,,,,,,,,,1554,61,9.06,0,1605,62,9.21,0,1543,64,9.51,0,1261,86,12.78,8,865,74,11.00,6,818,18,2.67,0,,,,,433,96,14.26,8,,,,,353,108,16.05,0,234,64,9.51,0,1,1,0.15,0,14,0.14,79,0.79
COVID-19_14_day_epidemiology_report_20210302_WEB.pdf,16/02/2021,01/03/2021,02/03/2021,9580,100,0.99,4748,49.56,4810,50.21,22,0.23,33,35,577,6.02,778,8.12,682,7.12,1464,15.28,1537,16.04,1508,15.74,1228,12.82,839,8.76,417,4.35,319,3.33,230,2.4,1,0.01,642,164.1,973,214.7,826,214.5,440,63.7,687,134.6,735,191.8,1393,196.8,1709,276.0,2175,350.0,103,180.9,120,157.5,167,140.6,360,66.3,304,191.0,3653,271.1,611,236.8,80,54.2,510,229.2,77,77.6,210,247.9,40,124.8,533,273.5,162,396.3,342,265.4,288,220.7,437,224.1,127,206.9,313,401.5,74,114.7,51,77.8,306,191.8,209,179.9,244,274.9,119,79.5,140,98.3,522,201.4,981,634.6,672,323.6,167,122.7,171,114.0,435,351.6,293,182.1,412,265.2,577,17,2.68,0,682,20,3.15,0,,,,,,,,,1464,58,9.15,0,1537,58,9.15,0,1508,65,10.25,5,1228,81,12.78,8,839,66,10.41,6,778,19,3.00,0,,,,,417,91,14.35,6,,,,,319,91,14.35,0,230,67,10.57,0,1,1,0.16,0,29,0.3,81,0.85
COVID-19_14_day_epidemiology_WEB report_20210303_v1.0.pdf,17/02/2021,02/03/2021,03/03/2021,9497,100,0.99,4707,49.56,4777,50.3,13,0.14,33,35,585,6.16,795,8.37,664,6.99,1435,15.11,1547,16.29,1488,15.67,1207,12.71,845,8.9,413,4.35,300,3.16,217,2.28,1,0.01,645,164.8,927,204.6,819,212.7,420,60.8,666,130.5,766,199.9,1385,195.7,1680,271.3,2188,352.1,98,172.1,115,151.0,178,149.8,332,61.2,317,199.1,3697,274.4,575,222.8,88,59.6,502,225.6,76,76.6,196,231.4,42,131.1,516,264.8,155,379.2,340,263.8,277,212.2,418,214.3,117,190.6,314,402.8,75,116.2,54,82.4,294,184.3,203,174.7,257,289.5,120,80.1,141,99.0,515,198.7,993,642.4,680,327.4,175,128.6,171,114.0,457,369.4,285,177.1,420,270.4,585,19,3.16,0,664,20,3.33,0,,,,,,,,,1435,59,9.82,0,1547,57,9.48,0,1488,63,10.48,5,1207,72,11.98,8,845,64,10.65,5,795,18,3.00,0,,,,,413,88,14.64,5,,,,,300,82,13.64,0,217,58,9.65,0,1,1,0.17,0,31,0.33,86,0.91
COVID-19_14_day_epidemiology_WEB report_20210304_v1.0.pdf,18/02/2021,03/03/2021,04/03/2021,9057,100,0.97,4458,49.22,4588,50.66,11,0.12,33,35,576,6.36,773,8.53,647,7.14,1387,15.31,1458,16.1,1400,15.46,1147,12.66,808,8.92,386,4.26,279,3.08,195,2.15,1,0.01,594,151.8,885,195.3,780,202.6,418,60.5,634,124.2,720,187.9,1278,180.6,1651,266.6,2096,337.3,96,168.6,111,145.7,174,146.4,329,60.6,289,181.5,3467,257.3,549,212.7,90,60.9,483,217.1,78,78.6,181,213.7,34,106.1,488,250.4,154,376.8,345,267.7,262,200.8,409,209.7,109,177.6,312,400.2,74,114.7,51,77.8,278,174.2,196,168.7,250,281.6,104,69.5,144,101.1,479,184.8,967,625.6,650,313.0,163,119.8,156,104.0,421,340.3,266,165.3,365,235.0,576,19,3.33,0,647,20,3.51,0,,,,,,,,,1387,59,10.35,0,1458,56,9.82,0,1400,62,10.88,5,1147,69,12.11,8,808,57,10.00,5,773,18,3.16,0,,,,,386,77,13.51,6,,,,,279,0,0,76,195,56,9.82,0,1,1,0.18,0,22,0.24,80,0.88
COVID-19_14_day_epidemiology_WEB report_20210305_v1.0.pdf,19/02/2021,04/03/2021,05/03/2021,8815,100,0.98,4358,49.44,4443,50.4,14,0.16,33,35,566,6.42,771,8.75,628,7.12,1289,14.62,1429,16.21,1363,15.46,1136,12.89,809,9.18,372,4.22,271,3.07,179,2.03,2,0.02,565,144.4,795,175.5,739,191.9,411,59.5,590,115.6,713,186.1,1244,175.8,1628,262.9,2129,342.6,95,166.9,105,137.8,169,142.2,323,59.5,283,177.8,3497,259.5,478,185.2,88,59.6,454,204.0,73,73.6,179,211.3,28,87.4,466,239.1,161,393.9,340,263.8,244,187.0,407,208.7,98,159.6,299,383.5,73,113.1,51,77.8,258,161.7,165,142.0,242,272.6,103,68.8,136,95.5,489,188.7,989,639.8,651,313.5,164,120.5,154,102.7,420,339.5,260,161.6,369,237.5,566,21,3.82,0,628,19,3.45,0,,,,,,,,,1289,54,9.82,0,1429,54,9.82,0,1363,63,11.45,10,1136,0,0,68,809,0,0,58,771,16,2.91,0,,,,,,,,,,,,,271,0,0,72,179,53,9.64,0,2,1,0.18,0,25,0.28,84,0.95
COVID-19 14 day epidemiology report_v1.0 20210306 Website.pdf,20/02/2021,05/03/2021,06/03/2021,8360,100,0.99,4163,49.8,4186,50.07,11,0.13,33,35,526,6.29,722,8.64,603,7.21,1193,14.27,1389,16.61,1291,15.44,1085,12.98,780,9.33,364,4.35,247,2.95,159,1.9,1,0.01,538,137.5,721,159.1,715,185.7,399,57.8,545,106.8,652,170.2,1192,168.4,1534,247.7,2063,332.0,90,158.1,99,130.0,162,136.3,308,56.7,274,172.1,3362,249.5,429,166.2,91,61.6,422,189.7,73,73.6,155,183.0,26,81.1,444,227.8,155,379.2,308,239.0,223,170.9,411,210.7,91,148.2,265,339.9,69,106.9,49,74.8,242,151.7,147,126.5,240,270.4,102,68.1,123,86.4,468,180.6,947,612.6,648,312.0,141,103.6,148,98.7,394,318.5,249,154.8,367,236.3,526,23,4.33,0,603,20,3.77,0,,,,,,,,,1193,53,9.98,0,1389,54,10.17,0,1291,55,10.36,0,1085,71,13.37,7,780,53,9.98,0,722,16,3.01,0,,,,,364,64,12.05,0,,,,,247,72,13.56,0,159,49,9.23,0,1,1,0.19,0,26,0.31,81,0.97
COVID-19_14_day_epidemiology_report_website.pdf,21/02/2021,06/03/2021,07/03/2021,8203,100,1,4101,49.99,4093,49.9,9,0.11,33,35,521,6.35,721,8.79,602,7.34,1142,13.92,1378,16.8,1266,15.43,1069,13.03,747,9.11,354,4.32,248,3.02,153,1.87,2,0.02,497,127.0,677,149.4,667,173.2,406,58.8,524,102.7,695,181.4,1137,160.7,1550,250.3,2050,329.9,90,158.1,84,110.3,150,126.2,310,57.1,256,160.8,3347,248.4,396,153.5,96,65.0,395,177.5,61,61.5,150,177.1,26,81.1,419,215.0,156,381.7,308,239.0,208,159.4,434,222.5,81,132.0,267,342.5,73,113.1,50,76.3,227,142.3,132,113.6,235,264.7,112,74.8,140,98.3,473,182.5,923,597.1,654,314.9,163,119.8,138,92.0,397,320.9,239,148.5,360,231.7,521,22,4.25,0,602,20,3.86,0,,,,,,,,,1142,50,9.65,0,1378,53,10.23,0,1266,49,9.46,0,1069,69,13.32,7,747,47,9.07,0,721,16,3.09,0,,,,,354,64,12.36,0,,,,,248,78,15.06,0,153,49,9.46,0,2,1,0.19,0,22,0.27,82,1.00
